代码,名称,PE_TTM,总市值_亿,营业收入,净利润,报告期,币种
002395,双象股份,22.01359965,36.1545732,2575224509.68,202068009.91,2025-12-31,CNY
002783,凯龙股份,31.1459097,36.150583162800004,3544062429.99,142417411.44,2025-12-31,CNY
001211,双枪科技,-2560.87557974,36.11,1596153031.91,2448714.72,2025-12-31,CNY
002187,广百股份,-38.23672819,36.096073599499995,3412169869.82,-96156562.58,2025-12-31,CNY
000570,苏常柴A,44.2490609,36.0608871077,2476325822.68,50820986.84,2025-12-31,CNY
920418,苏轴股份,24.72932689,36.05644224,725638295.13,150725044.08,2025-12-31,CNY
300829,金丹科技,34.04831156,36.0231044595,1614124043.76,114693581.85,2025-12-31,CNY
300289,利德曼,-140.11021874,36.0135604394,326306440.03,-22983075.6,2025-12-31,CNY
603382,海阳科技,36.28830637,35.9058960008,4276046079.04,114851029.0,2025-12-31,CNY
605369,拱东医疗,64.00118557,35.8962520972,1135701442.27,51507174.7,2025-12-31,CNY
300511,雪榕生物,18.3359257,35.887432896,1987614708.05,29793998.17,2025-12-31,CNY
688084,晶品特装,-234.42052631,35.8699631906,292331645.4,-16777629.62,2025-12-31,CNY
301203,国泰环保,33.8704581,35.864,300229771.34,113879915.71,2025-12-31,CNY
300370,安控科技,-28.97227553,35.8471155525,411356914.74,-123230689.43,2025-12-31,CNY
603586,金麒麟,51.33179388,35.838448184,1768032028.71,136369529.86,2025-12-31,CNY
002331,皖通科技,-10.5609023,35.8168942164,1343043002.79,-325885707.23,2025-12-31,CNY
002887,绿茵生态,26.52333158,35.800574238,474148008.05,121421402.82,2025-12-31,CNY
300434,金石亚药,19.37111058,35.7953789952,1038392561.7,131623122.1,2025-12-31,CNY
603199,九华旅游,16.72705322,35.74964,878564762.01,212825139.17,2025-12-31,CNY
301025,读客文化,320.981984,35.74762942,348922150.97,8752331.79,2025-12-31,CNY
000816,智慧农业,-47.95524246,35.741228954600004,1250746456.92,-68456188.7,2025-12-31,CNY
002404,嘉欣丝绸,19.26154852,35.7312883158,4753012224.9,180085890.34,2025-12-31,CNY
300980,祥源新材,59.71734717,35.7312732424,603491693.96,49704034.96,2025-12-31,CNY
300011,鼎汉技术,-234.14715581,35.727767833,1725482098.39,-15182407.67,2025-12-31,CNY
603829,洛凯股份,64.9448221,35.725849296199996,2213378265.47,79706470.56,2025-12-31,CNY
301277,新天地,35.44295064,35.71834224,672378728.03,121247725.4,2025-12-31,CNY
002899,英派斯,55.89563062,35.6634103088,1175906664.1,62988589.31,2025-12-31,CNY
300235,方直科技,252.41928676,35.647323516,90849407.39,18590727.51,2025-12-31,CNY
301581,黄山谷捷,87.10023396,35.64,848051451.45,55029622.0,2025-12-31,CNY
301255,通力科技,89.63185469,35.627648,445485282.19,43657972.55,2025-12-31,CNY
300664,鹏鹞环保,32.71176588,35.6196732372,1658673373.19,170366006.91,2025-12-31,CNY
300270,中威电子,-83.87732511,35.609988892800004,168954051.75,-58300435.87,2025-12-31,CNY
688280,精进电动,338.98649663,35.590366520100005,2728676317.05,150418472.74,2025-12-31,CNY
301068,大地海洋,-134.22692,35.5833038356,1374327038.37,-31885081.44,2025-12-31,CNY
002054,德美化工,26.63159544,35.5801203576,2997948510.72,118183534.79,2025-12-31,CNY
301226,祥明智能,340.15254187,35.56672,507964593.09,16600296.73,2025-12-31,CNY
688600,皖仪科技,48.86171523,35.549570511,707708928.8,55041161.8,2025-12-31,CNY
301079,邵阳液压,438.66315668,35.544587954200004,277871033.15,5831128.0,2025-12-31,CNY
600289,ST信通,-7.26791777,35.5282314847,310735044.17,-467594773.98,2025-12-31,CNY
603201,常润股份,18.06762194,35.526208014,3053020151.69,215720208.97,2025-12-31,CNY
000779,甘咨询,23.329954,35.5129701328,2059226516.81,148973661.84,2025-12-31,CNY
300933,中辰股份,-299.42564452,35.506170464600004,2846824319.33,-13476970.69,2025-12-31,CNY
002875,安奈儿,-45.5104591,35.4886108752,542993880.44,-101327592.54,2025-12-31,CNY
300299,富春股份,-47.47390318,35.481424369,377760437.78,-76851704.46,2025-12-31,CNY
301449,天溯计量,38.19251012,35.471739198,865855178.34,103147832.83,2025-12-31,CNY
003028,振邦智能,71.9795434,35.4686661,1367207650.63,73410922.57,2025-12-31,CNY
603207,小方制药,17.4121793,35.4605889234,525280851.39,207489677.18,2025-12-31,CNY
300998,宁波方正,151.10347194,35.458245955,1286452425.85,27283251.54,2025-12-31,CNY
688247,宣泰医药,81.39062629,35.451188,446568888.08,47482814.69,2025-12-31,CNY
603566,普莱柯,20.48498669,35.4021705279,1089878016.95,184993567.32,2025-12-31,CNY
000407,胜利股份,21.53049256,35.379403171199996,4165107858.95,155774876.81,2025-12-31,CNY
300542,新晨科技,-144.70850453,35.3793480315,1073866919.79,-13346935.04,2025-12-31,CNY
300464,星徽股份,323.78973464,35.3745844891,1495211742.62,4862905.15,2025-12-31,CNY
301178,天亿马,451.58912961,35.3651312,476993037.0,7489613.54,2025-12-31,CNY
600719,大连热电,-59.31953296,35.36200504,604918718.25,-94714204.52,2025-12-31,CNY
600969,郴电国际,46.01080898,35.339821222,4147125924.36,76338742.66,2025-12-31,CNY
603488,展鹏科技,-20.55301826,35.33084324,524657466.47,-168367328.88,2025-12-31,CNY
300940,南极光,54.2537575,35.289132962,792581632.29,88527983.33,2025-12-31,CNY
601599,浙文影业,31.66236562,35.2804905712,3229645863.02,132715039.46,2025-12-31,CNY
000514,渝开发,-25.07494159,35.269626337,727702719.29,6756758.64,2025-12-31,CNY
300051,琏升科技,-27.40288236,35.267277012,388323296.55,-131205298.35,2025-12-31,CNY
300160,秀强股份,24.07188089,35.2463509152,1668033223.24,193112492.63,2025-12-31,CNY
300736,百邦科技,-121.27223943,35.2331128296,422796468.03,-29051174.07,2025-12-31,CNY
000868,安凯客车,-60.99555387,35.2318025625,3428438997.22,-55241647.01,2025-12-31,CNY
605337,李子园,19.18298243,35.226264599400004,1295624289.18,196288199.76,2025-12-31,CNY
600262,北方股份,15.49978166,35.224,3072671035.69,215478303.98,2025-12-31,CNY
688286,敏芯股份,154.54766681,35.205536816,620506582.27,35989389.15,2025-12-31,CNY
301266,宇邦新材,128.04916164,35.1860158365,2968027682.58,29181422.25,2025-12-31,CNY
600665,天地源,-2.51868405,35.1697866047,6095342658.41,-1301078501.3,2025-12-31,CNY
300729,乐歌股份,16.85867109,35.1520193745,6714646356.8,259469767.08,2025-12-31,CNY
002141,贤丰控股,307.21260426,35.119817132,1155618052.98,15697171.4,2025-12-31,CNY
300798,锦鸡股份,-79.88948778,35.1124358568,1184400079.87,-35179993.89,2025-12-31,CNY
000759,中百集团,-3.67619986,35.11057027,8282878441.95,-956524833.4,2025-12-31,CNY
301041,金百泽,156.66274186,35.108388,700539093.44,20160726.62,2025-12-31,CNY
003015,日久光电,40.41777796,35.1052267083,667360828.06,104545126.77,2025-12-31,CNY
300078,思创智联,-61.84493235,35.101188021999995,684253899.5,-67227655.1,2025-12-31,CNY
688053,ST思科瑞,-184.94965585,35.05,191823594.31,-20781465.56,2025-12-31,CNY
301121,紫建电子,7596.04108348,35.023954600799996,1325211262.36,7247608.58,2025-12-31,CNY
000850,华茂股份,70.87971809,35.009971833899996,3408718891.48,205886392.53,2025-12-31,CNY
300092,科新机电,84.77709547,35.007394033800004,1148478132.71,64017706.99,2025-12-31,CNY
605138,盛泰集团,19.95695339,35.001009855,3423414510.47,30370317.78,2025-12-31,CNY
002055,ST得润,-86.09777149,34.9999719843,4505061956.12,-33845683.47,2025-12-31,CNY
003020,立方制药,21.53675114,34.9402704158,1553801538.88,165194999.37,2025-12-31,CNY
920819,颖泰生物,-12.51987052,34.9353,5474030024.74,-256943685.05,2025-12-31,CNY
000892,欢瑞世纪,-12.12068601,34.9229048388,526677275.03,-252279741.17,2025-12-31,CNY
600716,凤凰股份,-8.37701898,34.915060007,523402046.21,-387276629.95,2025-12-31,CNY
000609,*ST中迪,-8.08047455,34.8943598652,207602401.5,-417563663.46,2025-12-31,CNY
600638,新黄浦,27.18117656,34.8819535148,2521736563.76,67609743.66,2025-12-31,CNY
920839,万通液压,29.63112692,34.8601204479,696465267.5,125532435.84,2025-12-31,CNY
300967,晓鸣股份,-94.12361977,34.8513552918,1221298874.4,84716532.54,2025-12-31,CNY
002109,ST兴化,-8.58417326,34.8421669323,3549641878.22,-517489292.62,2025-12-31,CNY
000068,华控赛格,-33.07524967,34.8308326544,832445316.14,-104510783.21,2025-12-31,CNY
002700,万憬能源,45.17232366,34.827493177,691404421.35,81286519.0,2025-12-31,CNY
300901,中胤时尚,479.84826543,34.824,367612127.46,3882121.4,2025-12-31,CNY
002391,长青股份,63.79839105,34.81816068,3685637224.99,40538811.3,2025-12-31,CNY
002849,威星智能,66.55491751,34.8160477248,1653137141.63,53950487.9,2025-12-31,CNY
002593,日上集团,27.18583274,34.807052655700005,3662894017.22,110046319.98,2025-12-31,CNY
300931,通用电梯,-53.38430962,34.7977701,418162336.31,-54118172.12,2025-12-31,CNY
300588,熙菱信息,-77.10609381,34.790286151,224503289.06,-38553407.67,2025-12-31,CNY
001360,南矿集团,78.39188031,34.7616,829847418.79,49971508.97,2025-12-31,CNY
002374,中锐股份,-10.71578878,34.726697056,557170032.75,-255394205.37,2025-12-31,CNY
000926,福星股份,-0.83382104,34.7266320732,3834967087.92,-4127752783.8,2025-12-31,CNY
603351,威尔药业,22.83521178,34.7130495316,1335037035.4,150968971.49,2025-12-31,CNY
688618,三旺通信,127.86672053,34.70847345,357690154.64,35971024.68,2025-12-31,CNY
300427,红相股份,-111.44293787,34.681084323600004,727350849.36,-19193764.63,2025-12-31,CNY
000716,黑芝麻,-201.7358225,34.6326663,2256347058.1,-47815667.54,2025-12-31,CNY
301560,众捷汽车,90.12973199,34.61952,1063754235.99,62989203.11,2025-12-31,CNY
002623,亚玛顿,-22.85286132,34.61696875,2036156712.67,-107672498.95,2025-12-31,CNY
002856,*ST美芝,-17.76130747,34.6130162864,352561949.34,-213632973.91,2025-12-31,CNY
300908,仲景食品,17.55637274,34.602,1082074514.4,191797943.25,2025-12-31,CNY
000607,华媒控股,-9.96916973,34.60174594,1246726124.83,-357760834.62,2025-12-31,CNY
000017,深中华A,83.68949895,34.5970836366,735877268.75,41129172.17,2025-12-31,CNY
603716,塞力医疗,-16.43424044,34.591145964,1076955608.35,-207283948.0,2025-12-31,CNY
002921,联诚精密,-452.56651343,34.5908634894,1157836394.06,-14492896.31,2025-12-31,CNY
688162,巨一科技,45.96637164,34.576815455,4335202621.92,80959996.36,2025-12-31,CNY
600865,百大集团,166.24745838,34.5764850404,207047959.69,9955798.28,2025-12-31,CNY
300272,开能健康,85.25732584,34.548025168,1840952624.84,56008942.61,2025-12-31,CNY
301199,迈赫股份,39.9997723,34.53506,1161305877.64,108426791.86,2025-12-31,CNY
002286,保龄宝,22.35524669,34.517461366,2751024230.13,150626576.28,2025-12-31,CNY
600218,全柴动力,52.42972316,34.4995135848,4397768077.36,64461295.12,2025-12-31,CNY
300849,锦盛新材,-61.61652253,34.485,306662711.65,-53571003.78,2025-12-31,CNY
002766,索菱股份,-46.40150737,34.4798175424,735543928.49,-55064934.39,2025-12-31,CNY
002086,东方海洋,-24.30568005,34.4774584,356087753.07,-152680548.13,2025-12-31,CNY
002148,北纬科技,783.92614682,34.474957061,381811281.32,-5610663.67,2025-12-31,CNY
002403,爱仕达,-14.77335041,34.4726241948,2676373142.54,-216967908.1,2025-12-31,CNY
300551,古鳌科技,-14.0067688,34.4483655907,153814614.29,-261948889.03,2025-12-31,CNY
603759,海天股份,26.34571206,34.447296,3218503576.05,176788273.01,2025-12-31,CNY
603657,春光科技,-70.61805176,34.44642474,2561106041.24,-10458039.89,2025-12-31,CNY
603350,安乃达,31.11303414,34.423977,2004284235.62,115036375.06,2025-12-31,CNY
002798,帝欧水华,-6.8706395,34.417469202,2294835029.08,-530383643.93,2025-12-31,CNY
301315,威士顿,106.28186461,34.408,185335229.78,28896175.73,2025-12-31,CNY
003005,竞业达,-392.78752412,34.384359482600004,479418845.52,8583388.12,2025-12-31,CNY
000789,万年青,-129.60449152,34.3688112665,4555586086.14,29016850.28,2025-12-31,CNY
300649,杭州园林,-81.34603021,34.3621100355,141681838.09,-41707760.06,2025-12-31,CNY
301020,密封科技,37.45741058,34.34544,561605119.07,88505012.66,2025-12-31,CNY
688657,浩辰软件,71.23912106,34.332249845599996,332093511.99,50801584.73,2025-12-31,CNY
301197,工大科雅,150.0839812,34.317738,463008971.15,31693218.38,2025-12-31,CNY
301587,中瑞股份,58.37478612,34.297967711999995,691525852.4,51207082.91,2025-12-31,CNY
002932,*ST明德,-260.31533639,34.2968411575,265078670.03,-16460699.59,2025-12-31,CNY
603655,朗博科技,79.35434254,34.2592,270029278.47,45246076.72,2025-12-31,CNY
300399,天利科技,-250.77605484,34.24408,488018931.63,-3591780.59,2025-12-31,CNY
002259,升达林业,17.34172043,34.2309361485,999597477.9,131835904.86,2025-12-31,CNY
600834,申通地铁,69.6294076,34.2282825885,596333343.87,54223774.0,2025-12-31,CNY
001390,古麒绒材,18.99346728,34.22,1053504420.49,178300133.98,2025-12-31,CNY
300095,华伍股份,-16.99723621,34.1966616321,1285869204.91,-208216312.09,2025-12-31,CNY
603266,天龙股份,30.99068099,34.188632325,1323905056.2,106091460.58,2025-12-31,CNY
603815,交建股份,-4.50181716,34.164617772,3848107566.44,-783230354.94,2025-12-31,CNY
600053,*ST九鼎,-9.52663051,34.16301504,281422516.53,-357667021.85,2025-12-31,CNY
600539,狮头股份,-155.94250081,34.155,440312894.88,-21845557.21,2025-12-31,CNY
300105,龙源技术,-52.68844809,34.146914604,959593741.23,-35670648.92,2025-12-31,CNY
688391,钜泉科技,90.24794916,34.134890481999996,538668585.45,42860871.34,2025-12-31,CNY
002107,沃华医药,31.15230477,34.11308736,816952424.84,95715292.65,2025-12-31,CNY
688238,和元生物,-14.90113996,34.07442675,267696887.26,-235062409.94,2025-12-31,CNY
601366,利群股份,-10.63644791,34.0708095115,6769662338.9,-321932135.08,2025-12-31,CNY
300962,中金辐照,29.25979079,34.056244713000005,364027381.87,118563401.54,2025-12-31,CNY
000803,山高环能,74.36682143,34.039619169,1446569862.37,30298608.15,2025-12-31,CNY
002103,广博股份,21.95897307,34.0331871061,2745593788.62,164557769.58,2025-12-31,CNY
000721,西安饮食,-23.26105755,34.0331184644,562666656.76,-146280315.82,2025-12-31,CNY
920078,族兴新材,42.23544639,34.02,796276588.36,81829094.82,2025-12-31,CNY
003029,吉大正元,-35.01842094,33.9997118612,406660357.76,-114401033.12,2025-12-31,CNY
300050,世纪鼎利,203.32479778,33.9984352032,291165620.01,15499079.65,2025-12-31,CNY
603205,健尔康,30.87146984,33.9924,1024384522.12,111436078.71,2025-12-31,CNY
301575,艾芬达,28.37980181,33.905304,1109787904.38,115183861.63,2025-12-31,CNY
001379,腾达科技,46.35464352,33.9,2004317079.61,71859810.77,2025-12-31,CNY
300916,朗特智能,46.05599976,33.8756264394,1603883961.01,102621114.05,2025-12-31,CNY
300864,南大环境,22.21310189,33.8718415035,800598707.26,151238597.77,2025-12-31,CNY
603725,天安新材,29.25680181,33.869688248,3085626931.62,111571386.27,2025-12-31,CNY
301311,昆船智能,-32.4363603,33.864,2000311821.33,-94762834.43,2025-12-31,CNY
301107,瑜欣电子,54.66619231,33.8551504228,707050734.87,75207233.58,2025-12-31,CNY
301136,招标股份,2651.96631174,33.85019286,552415757.66,-9444714.34,2025-12-31,CNY
002162,悦心健康,289.56202908,33.844995512,1061871436.31,6727107.03,2025-12-31,CNY
300214,日科化学,-178.17143979,33.8449102992,3741849463.53,-29707578.34,2025-12-31,CNY
301459,丰茂股份,40.04389954,33.8395915,910992522.18,91537111.02,2025-12-31,CNY
600130,波导股份,590.30708232,33.825,470414681.38,5250696.66,2025-12-31,CNY
688358,祥生医疗,27.96846137,33.817084880799996,435809891.23,116499752.06,2025-12-31,CNY
000701,厦门信达,188.14179145,33.749811853000004,32377797594.66,15242223.6,2025-12-31,CNY
600622,光大嘉宝,-2.43719855,33.742921545,1241813099.2,-1391052518.68,2025-12-31,CNY
301418,协昌科技,410.59777366,33.73333364,377540861.07,4942460.33,2025-12-31,CNY
600785,新华百货,56.66693102,33.73187636,5972090317.38,74489302.78,2025-12-31,CNY
002666,德联集团,68.85918297,33.7263700828,5687474123.55,45629147.18,2025-12-31,CNY
301112,信邦智能,-39.11817069,33.71952628,401331703.29,-76109085.55,2025-12-31,CNY
002861,瀛通通讯,-42.18937226,33.717397122,842863039.98,-70286404.92,2025-12-31,CNY
603051,鹿山新材,-49.97776947,33.700458816,1519032901.62,-73217922.08,2025-12-31,CNY
300654,世纪天鸿,133.69525937,33.683486384,507687469.74,24981982.92,2025-12-31,CNY
920020,泰凯英,18.56329232,33.6742665,2580843470.2,173950497.47,2025-12-31,CNY
002199,*ST东晶,-90.76445534,33.6680788029,355267638.28,-50021142.06,2025-12-31,CNY
603230,内蒙新华,40.82431466,33.6553896,1514096469.71,174797750.32,2025-12-31,CNY
300279,和晶科技,91.85941354,33.650044912,1829747132.07,64704369.67,2025-12-31,CNY
300663,科蓝软件,-8.05661171,33.6351360211,590844813.06,-394960371.14,2025-12-31,CNY
002451,摩恩电气,252.00255002,33.623121,1575505240.04,10582043.76,2025-12-31,CNY
002496,*ST辉丰,-14.64840844,33.619249797100004,328691525.32,-214427802.69,2025-12-31,CNY
688070,纵横股份,165.92707888,33.59979,620924542.23,10680006.56,2025-12-31,CNY
301208,中亦科技,67.19947611,33.588016794,1151149045.92,54511533.17,2025-12-31,CNY
603811,诚意药业,17.34458566,33.581423232,812349118.11,195116716.86,2025-12-31,CNY
603535,嘉诚国际,304.83768636,33.5673343467,1128176173.6,38372619.75,2025-12-31,CNY
002095,生意宝,-247.72152926,33.561216,530922432.22,-13086154.86,2025-12-31,CNY
600853,龙建股份,8.6374373,33.5533391226,17613459676.15,388859217.83,2025-12-31,CNY
002094,青岛金王,165.5623291,33.5085311265,1680619747.33,21188834.31,2025-12-31,CNY
001239,永达股份,105.11313416,33.48,2039585494.09,47533728.54,2025-12-31,CNY
300311,ST任子行,95.64000806,33.479418455,489134779.29,23036823.18,2025-12-31,CNY
603856,东宏股份,13.31900699,33.451848716,2203417895.74,249379408.32,2025-12-31,CNY
000428,华天酒店,-15.96558446,33.4207728,528225502.28,-210231321.94,2025-12-31,CNY
300639,凯普生物,-31.34254435,33.3594347784,669642058.53,-130942453.04,2025-12-31,CNY
002795,永和智控,-64.21249507,33.3474007385,685703889.53,-139552339.2,2025-12-31,CNY
300068,ST南都,-1.24347824,33.3294267929,7470588952.92,-2642098187.36,2025-12-31,CNY
300554,三超新材,-21.27723279,33.3269381686,228214935.9,-159065285.69,2025-12-31,CNY
002578,闽发铝业,-156.90868642,33.3213714965,1896753599.18,-29709522.34,2025-12-31,CNY
300805,电声股份,101.11013842,33.318708932,2489026398.8,34701201.26,2025-12-31,CNY
300930,屹通新材,54.66661476,33.31,777061239.85,56317779.2,2025-12-31,CNY
300333,兆日科技,-155.79389352,33.2976,127765623.56,-18155779.83,2025-12-31,CNY
600573,惠泉啤酒,40.62983159,33.275,640300233.69,79990456.49,2025-12-31,CNY
603309,维力医疗,43.01688357,33.273341652,1631174995.72,76327701.25,2025-12-31,CNY
600579,中化装备,-25.76102296,33.2686911566,1583623988.4,-118240999.64,2025-12-31,CNY
688511,天微电子,140.49679331,33.2456899995,150197152.94,34133444.31,2025-12-31,CNY
002369,卓翼科技,-13.45535213,33.223638008,1701452617.47,-258364307.3,2025-12-31,CNY
603008,ST喜临门,24.71003112,33.219977637,8818599609.1,241410063.75,2025-12-31,CNY
002012,凯恩股份,107.89856601,33.20140837,626924421.72,31698253.95,2025-12-31,CNY
002686,亿利达,176.57103589,33.181613193800004,1631912658.38,30495527.95,2025-12-31,CNY
688098,申联生物,-172.75787527,33.1800352,288266467.14,-20495002.98,2025-12-31,CNY
300107,建新股份,-145.5282618,33.1478755852,465439068.64,-27742054.62,2025-12-31,CNY
600333,长春燃气,286.05556436,33.1312692096,2461800027.64,-8885701.17,2025-12-31,CNY
001256,炜冈科技,22.93288027,33.1288972234,535406807.38,133013609.05,2025-12-31,CNY
301060,兰卫医学,232.47870755,33.1227559,1448033298.51,-30746454.09,2025-12-31,CNY
603817,海峡环保,14.13335568,33.1218826659,1376806240.13,212091537.96,2025-12-31,CNY
002923,润都股份,-66.59293862,33.1209459854,1176361072.87,-63472073.66,2025-12-31,CNY
603878,武进不锈,104.30150711,33.10784174,2335120113.09,79618917.62,2025-12-31,CNY
001230,劲旅环境,19.15125352,33.1023108676,1670157533.59,169270107.93,2025-12-31,CNY
000020,深华发A,95.33769709,33.1015474363,857889252.84,35440863.1,2025-12-31,CNY
300730,科创信息,-26.50459537,33.0842635284,245244880.7,-137837353.65,2025-12-31,CNY
688302,海创药业,-24.49856914,33.0811112918,20469871.8,-137252611.25,2025-12-31,CNY
688178,万德斯,-33.40177815,33.0726611004,500764121.06,-115622878.61,2025-12-31,CNY
001319,铭科精技,23.71895916,33.05932,1242866560.79,140837088.53,2025-12-31,CNY
688579,地纬智能,94.58544115,33.040826,520148442.53,60124785.33,2025-12-31,CNY
603679,华体科技,-24.01146811,33.0318677403,469254666.38,-125728136.83,2025-12-31,CNY
603006,联明股份,31.79360045,33.027627075,863677134.1,92373189.61,2025-12-31,CNY
603519,立霸股份,21.21086821,33.024652036,1688120215.6,156604801.92,2025-12-31,CNY
688246,嘉和美康,-13.34313955,33.0067849602,404116017.61,-250485975.05,2025-12-31,CNY
603808,歌力思,20.00166302,32.9906042331,2856601368.91,164882193.77,2025-12-31,CNY
603656,泰禾智能,101.02544019,32.9850480474,616059009.75,29127806.62,2025-12-31,CNY
603559,ST通脉,-22.18978815,32.9849676738,417260440.19,-163505074.06,2025-12-31,CNY
301119,正强股份,32.87441655,32.9784,459224100.04,112733708.33,2025-12-31,CNY
002548,金新农,-7.29998669,32.9613115884,4746108902.58,-292653664.16,2025-12-31,CNY
300132,青松股份,19.02420338,32.9578605268,2219297124.02,153227660.72,2025-12-31,CNY
002037,保利联合,-3.77906606,32.9524708446,6690587793.52,-849165333.08,2025-12-31,CNY
300673,佩蒂股份,32.45168541,32.941139886,1448876446.72,115668692.38,2025-12-31,CNY
603895,天永智能,193.57195689,32.91036,532866919.46,18395167.13,2025-12-31,CNY
603788,宁波高发,15.17011055,32.90209753,1581662535.85,216192344.81,2025-12-31,CNY
002725,跃岭股份,1486.38490226,32.896,668054670.11,14567300.93,2025-12-31,CNY
002278,神开股份,93.19172804,32.8770755244,873078844.99,55913629.26,2025-12-31,CNY
000889,中嘉博创,-130.3019592,32.8638181716,1592730997.54,-26466119.15,2025-12-31,CNY
688255,凯尔达,101.98115577,32.858788016999995,649729308.51,26173187.89,2025-12-31,CNY
301056,森赫股份,47.83320911,32.7880813743,556024092.58,74944907.02,2025-12-31,CNY
001378,德冠新材,36.97322617,32.777398888,1477900410.97,82580450.65,2025-12-31,CNY
605136,丽人丽妆,-63.73752391,32.71745945,1692154683.89,-79991212.99,2025-12-31,CNY
300439,美康生物,49.12946138,32.7055311565,1539159714.69,63201459.62,2025-12-31,CNY
300096,ST易联众,68.44354975,32.68,498615761.99,49322669.82,2025-12-31,CNY
002933,新兴装备,122.54597951,32.67024,413543365.22,39474886.14,2025-12-31,CNY
688096,京源环保,-43.30538215,32.6685855112,473373126.51,-68831610.59,2025-12-31,CNY
301151,冠龙节能,71.15729566,32.66849253,805078325.82,60629185.91,2025-12-31,CNY
605108,同庆楼,48.68901148,32.656,2680603134.51,102128647.53,2025-12-31,CNY
300247,融捷健康,48.32267907,32.644036707800005,933150483.42,74803222.53,2025-12-31,CNY
301227,森鹰窗业,-53.32652152,32.6412540571,610683857.05,-48081486.83,2025-12-31,CNY
002646,天佑德酒,-221.56305581,32.6272530294,1101267955.96,4298089.35,2025-12-31,CNY
920247,华密新材,71.07159617,32.6116423275,438669061.85,43461919.21,2025-12-31,CNY
600280,中央商场,-8.11504466,32.6088753732,2137401900.38,-392957187.64,2025-12-31,CNY
603669,灵康药业,-18.96369618,32.553499097199996,322483887.6,-193239351.39,2025-12-31,CNY
002912,中新赛克,120.70372365,32.5453312,750852494.35,69410652.07,2025-12-31,CNY
002333,罗普斯金,65.2656922,32.53137536,1546101256.52,53332752.65,2025-12-31,CNY
600512,腾达建设,276.17639819,32.5137439716,4845429870.94,30735180.31,2025-12-31,CNY
300988,津荣天宇,34.8501723,32.5068974845,1934837062.97,91304892.58,2025-12-31,CNY
301059,金三江,38.85346664,32.5002524,448148638.99,76388874.68,2025-12-31,CNY
605158,华达新材,-1265.21033454,32.47517,6996820544.73,65292245.98,2025-12-31,CNY
300250,初灵信息,84.55937677,32.4685458601,240909273.48,40828104.99,2025-12-31,CNY
688317,之江生物,-74.11539063,32.4554860311,124818624.7,-34297566.55,2025-12-31,CNY
300970,华绿生物,14.84419061,32.451665325,1291890340.95,110268302.23,2025-12-31,CNY
300877,金春股份,37.65327833,32.436,1087148360.37,86693715.09,2025-12-31,CNY
300904,威力传动,-32.0146846,32.3770196736,877228506.45,-93767876.98,2025-12-31,CNY
002347,泰尔股份,-34.66226505,32.3514158916,1090324855.95,-94940921.2,2025-12-31,CNY
300187,永清环保,24.98614932,32.3456704665,808574403.4,112388030.37,2025-12-31,CNY
002072,凯瑞德,-133.97059393,32.319072,464722321.09,-22182599.11,2025-12-31,CNY
301019,宁波色母,28.32574817,32.316328296900004,468863954.07,109958569.29,2025-12-31,CNY
300375,鹏翎股份,-15.36359043,32.288899765,2859389157.12,-190782836.34,2025-12-31,CNY
300032,金龙机电,-107.89053995,32.2874182416,1580387956.09,6711024.28,2025-12-31,CNY
002058,*ST威尔,15.21569032,32.2758747,814127704.81,201793490.81,2025-12-31,CNY
000731,四川美丰,-22.78167581,32.27096292,3714995841.26,-121909988.86,2025-12-31,CNY
300056,中创环保,-29.54983193,32.265550079099995,384718293.59,-107314441.33,2025-12-31,CNY
300875,捷强装备,-28.05766937,32.226657622800005,317751837.02,-112490436.03,2025-12-31,CNY
300288,朗玛信息,-2435.49432113,32.1720214704,298098891.27,9341515.29,2025-12-31,CNY
001218,丽臣实业,15.23840483,32.15403022,4983067688.84,161484159.57,2025-12-31,CNY
002972,科安达,34.6837693,32.15335016,379163547.69,87434655.56,2025-12-31,CNY
300404,博济医药,74.63314181,32.1328865354,868644086.02,30494240.6,2025-12-31,CNY
001299,美能能源,30.97474833,32.1127921114,725540857.14,102487410.11,2025-12-31,CNY
301257,普蕊斯,28.10072282,32.099638051,842504397.82,109638075.4,2025-12-31,CNY
002365,永安药业,92.75553494,32.09092425,783167007.89,22493429.92,2025-12-31,CNY
000809,和展能源,-72.96758115,32.0843812977,358868193.11,-61913618.52,2025-12-31,CNY
301273,瑞晨环保,-49.92696947,32.0654330076,304623586.36,-68277442.89,2025-12-31,CNY
001395,亚联机械,18.15425087,32.034528,800670782.85,187028414.27,2025-12-31,CNY
600318,新力金融,82.90183075,31.9429314736,352448399.05,35677677.48,2025-12-31,CNY
603101,汇嘉时代,37.817191,31.94016,2450030740.51,76895830.94,2025-12-31,CNY
300826,测绘股份,222.94885138,31.9279820571,831988390.99,12171738.31,2025-12-31,CNY
002282,博深股份,24.14536097,31.9264038888,1693453211.31,154674352.94,2025-12-31,CNY
000518,四环生物,-98.23009019,31.916242882,344383390.72,-37092264.36,2025-12-31,CNY
301399,英特科技,142.88877323,31.91595,468227355.5,32404436.95,2025-12-31,CNY
002869,金溢科技,-21.57936849,31.8977728773,464304795.69,-129588579.64,2025-12-31,CNY
603189,*ST网达,-1141.21828825,31.8875696867,255775001.71,5262134.85,2025-12-31,CNY
603633,徕木股份,-15.69179322,31.8827681046,1519714476.75,-148534846.76,2025-12-31,CNY
